time,container,chip,metric,value
2026-06-28T18:30:25.797473Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:30:25.797480Z,trainer-a,0,memory_used,4232827904.0
2026-06-28T18:30:25.797483Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:31:25.796869Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:31:25.796873Z,trainer-a,0,memory_used,4409480704.0
2026-06-28T18:31:25.796876Z,trainer-a,0,duty_cycle,75.0
2026-06-28T18:32:15.796474Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:32:15.796476Z,trainer-a,0,memory_used,4289763840.0
2026-06-28T18:32:15.796481Z,trainer-a,0,duty_cycle,78.0
2026-06-28T18:33:05.797727Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:33:05.797732Z,trainer-a,0,memory_used,4289763840.0
2026-06-28T18:33:05.797735Z,trainer-a,0,duty_cycle,73.0
2026-06-28T18:34:05.797291Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:34:05.797295Z,trainer-a,0,memory_used,4403182080.0
2026-06-28T18:34:05.797297Z,trainer-a,0,duty_cycle,76.0
2026-06-28T18:34:55.797682Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:34:55.797686Z,trainer-a,0,memory_used,4372448768.0
2026-06-28T18:34:55.797689Z,trainer-a,0,duty_cycle,76.0
2026-06-28T18:35:55.795639Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:35:55.795642Z,trainer-a,0,memory_used,4223567360.0
2026-06-28T18:35:55.795645Z,trainer-a,0,duty_cycle,76.0
2026-06-28T18:36:45.796256Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:36:45.796258Z,trainer-a,0,memory_used,4346459648.0
2026-06-28T18:36:45.796260Z,trainer-a,0,duty_cycle,73.0
2026-06-28T18:37:45.796965Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:37:45.796971Z,trainer-a,0,memory_used,4485893120.0
2026-06-28T18:37:45.796974Z,trainer-a,0,duty_cycle,75.0
2026-06-28T18:38:35.796726Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:38:35.796731Z,trainer-a,0,memory_used,3235959808.0
2026-06-28T18:38:35.796734Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:39:25.796256Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:39:25.796258Z,trainer-a,0,memory_used,3235933184.0
2026-06-28T18:39:25.796260Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:40:25.797357Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:40:25.797359Z,trainer-a,0,memory_used,3235933184.0
2026-06-28T18:40:25.797361Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:41:25.796619Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:41:25.796621Z,trainer-a,0,memory_used,3235933184.0
2026-06-28T18:41:25.796623Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:42:15.798182Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:42:15.798185Z,trainer-a,0,memory_used,3235933184.0
2026-06-28T18:42:15.798192Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:43:15.796593Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:43:15.796596Z,trainer-a,0,memory_used,3235933184.0
2026-06-28T18:43:15.796600Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:44:05.798076Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:44:05.798079Z,trainer-a,0,memory_used,3235933184.0
2026-06-28T18:44:05.798083Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:45:05.796909Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:45:05.796912Z,trainer-a,0,memory_used,3235933184.0
2026-06-28T18:45:05.796917Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:45:55.796151Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:45:55.796159Z,trainer-a,0,memory_used,3235933184.0
2026-06-28T18:45:55.796162Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:46:45.797997Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:46:45.797999Z,trainer-a,0,memory_used,3235933184.0
2026-06-28T18:46:45.798001Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:47:35.797015Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:47:35.797019Z,trainer-a,0,memory_used,3235933184.0
2026-06-28T18:47:35.797024Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:48:35.796184Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:48:35.796187Z,trainer-a,0,memory_used,4984910336.0
2026-06-28T18:48:35.796192Z,trainer-a,0,duty_cycle,0.0
2026-06-28T18:49:35.797361Z,trainer-a,0,memory_total,16909336064.0
2026-06-28T18:49:35.797366Z,trainer-a,0,memory_used,4814751744.0
2026-06-28T18:49:35.797369Z,trainer-a,0,duty_cycle,0.0
